year,state,incident_date,days_from_transition,crime_type,avg_daily_count,avg_daily_rate_per_100k
2022,NV,2022-03-27,14,motor_vehicle_theft,39,1.2279148494576393
2022,NV,2022-03-27,14,robbery,6,0.18890997683963684
2022,NV,2022-03-27,14,shoplifting,24,0.7556399073585474
2022,NV,2022-03-27,14,theft_from_building,8,0.25187996911951577
2022,NV,2022-03-27,14,theft_from_motor_vehicle,34,1.070489868757942
2023,NV,2023-02-26,-14,burglary,22,0.6844279877537167
2023,NV,2023-02-26,-14,motor_vehicle_theft,49,1.5244077909060052
2023,NV,2023-02-26,-14,robbery,2,0.06222072615942879
2023,NV,2023-02-26,-14,shoplifting,15,0.4666554461957159
2023,NV,2023-02-26,-14,theft_from_building,4,0.12444145231885757
2023,NV,2023-02-26,-14,theft_from_motor_vehicle,20,0.6222072615942879
2023,NV,2023-02-27,-13,burglary,34,1.0577523447102892
2023,NV,2023-02-27,-13,motor_vehicle_theft,59,1.8355114217031492
2023,NV,2023-02-27,-13,robbery,7,0.21777254155800077
2023,NV,2023-02-27,-13,shoplifting,27,0.8399798031522887
2023,NV,2023-02-27,-13,theft_from_building,15,0.4666554461957159
2023,NV,2023-02-27,-13,theft_from_motor_vehicle,41,1.2755248862682902
2023,NV,2023-02-28,-12,burglary,30,0.9333108923914318
2023,NV,2023-02-28,-12,motor_vehicle_theft,50,1.55551815398572
2023,NV,2023-02-28,-12,robbery,7,0.21777254155800077
2023,NV,2023-02-28,-12,shoplifting,26,0.8088694400725742
2023,NV,2023-02-28,-12,theft_from_building,2,0.06222072615942879
2023,NV,2023-02-28,-12,theft_from_motor_vehicle,39,1.2133041601088614
2023,NV,2023-03-01,-11,burglary,40,1.2444145231885757
2023,NV,2023-03-01,-11,motor_vehicle_theft,53,1.648849243224863
2023,NV,2023-03-01,-11,robbery,6,0.18666217847828637
2023,NV,2023-03-01,-11,shoplifting,11,0.34221399387685836
2023,NV,2023-03-01,-11,theft_from_building,13,0.4044347200362871
2023,NV,2023-03-01,-11,theft_from_motor_vehicle,27,0.8399798031522887
2023,NV,2023-03-02,-10,burglary,27,0.8399798031522887
2023,NV,2023-03-02,-10,motor_vehicle_theft,55,1.711069969384292
2023,NV,2023-03-02,-10,robbery,4,0.12444145231885757
2023,NV,2023-03-02,-10,shoplifting,21,0.6533176246740023
2023,NV,2023-03-02,-10,theft_from_building,4,0.12444145231885757
2023,NV,2023-03-02,-10,theft_from_motor_vehicle,42,1.3066352493480047
2023,NV,2023-03-03,-9,burglary,35,1.0888627077900037
2023,NV,2023-03-03,-9,motor_vehicle_theft,36,1.1199730708697182
2023,NV,2023-03-03,-9,robbery,8,0.24888290463771515
2023,NV,2023-03-03,-9,shoplifting,17,0.5288761723551446
2023,NV,2023-03-03,-9,theft_from_building,13,0.4044347200362871
2023,NV,2023-03-03,-9,theft_from_motor_vehicle,37,1.1510834339494325
2023,NV,2023-03-04,-8,burglary,31,0.9644212554711461
2023,NV,2023-03-04,-8,motor_vehicle_theft,51,1.586628517065434
2023,NV,2023-03-04,-8,robbery,12,0.37332435695657273
2023,NV,2023-03-04,-8,shoplifting,19,0.5910968985145735
2023,NV,2023-03-04,-8,theft_from_building,6,0.18666217847828637
2023,NV,2023-03-04,-8,theft_from_motor_vehicle,31,0.9644212554711461
2023,NV,2023-03-05,-7,burglary,29,0.9022005293117175
2023,NV,2023-03-05,-7,motor_vehicle_theft,41,1.2755248862682902
2023,NV,2023-03-05,-7,robbery,9,0.27999326771742955
2023,NV,2023-03-05,-7,shoplifting,21,0.6533176246740023
2023,NV,2023-03-05,-7,theft_from_building,5,0.15555181539857196
2023,NV,2023-03-05,-7,theft_from_motor_vehicle,27,0.8399798031522887
2023,NV,2023-03-06,-6,burglary,40,1.2444145231885757
2023,NV,2023-03-06,-6,motor_vehicle_theft,51,1.586628517065434
2023,NV,2023-03-06,-6,robbery,4,0.12444145231885757
2023,NV,2023-03-06,-6,shoplifting,13,0.4044347200362871
2023,NV,2023-03-06,-6,theft_from_building,8,0.24888290463771515
2023,NV,2023-03-06,-6,theft_from_motor_vehicle,54,1.6799596063045774
2023,NV,2023-03-07,-5,burglary,36,1.1199730708697182
2023,NV,2023-03-07,-5,motor_vehicle_theft,77,2.395497957138008
2023,NV,2023-03-07,-5,robbery,5,0.15555181539857196
2023,NV,2023-03-07,-5,shoplifting,17,0.5288761723551446
2023,NV,2023-03-07,-5,theft_from_building,9,0.27999326771742955
2023,NV,2023-03-07,-5,theft_from_motor_vehicle,44,1.3688559755074334
2023,NV,2023-03-08,-4,burglary,35,1.0888627077900037
2023,NV,2023-03-08,-4,motor_vehicle_theft,52,1.6177388801451484
2023,NV,2023-03-08,-4,robbery,9,0.27999326771742955
2023,NV,2023-03-08,-4,shoplifting,19,0.5910968985145735
2023,NV,2023-03-08,-4,theft_from_building,7,0.21777254155800077
2023,NV,2023-03-08,-4,theft_from_motor_vehicle,27,0.8399798031522887
2023,NV,2023-03-09,-3,burglary,45,1.3999663385871477
2023,NV,2023-03-09,-3,motor_vehicle_theft,66,2.05328396326115
2023,NV,2023-03-09,-3,robbery,7,0.21777254155800077
2023,NV,2023-03-09,-3,shoplifting,18,0.5599865354348591
2023,NV,2023-03-09,-3,theft_from_building,9,0.27999326771742955
2023,NV,2023-03-09,-3,theft_from_motor_vehicle,36,1.1199730708697182
2023,NV,2023-03-10,-2,burglary,17,0.5288761723551446
2023,NV,2023-03-10,-2,motor_vehicle_theft,58,1.804401058623435
2023,NV,2023-03-10,-2,robbery,9,0.27999326771742955
2023,NV,2023-03-10,-2,shoplifting,23,0.7155383508334311
2023,NV,2023-03-10,-2,theft_from_building,7,0.21777254155800077
2023,NV,2023-03-10,-2,theft_from_motor_vehicle,41,1.2755248862682902
2023,NV,2023-03-11,-1,burglary,34,1.0577523447102892
2023,NV,2023-03-11,-1,motor_vehicle_theft,46,1.4310767016668622
2023,NV,2023-03-11,-1,robbery,10,0.3111036307971439
2023,NV,2023-03-11,-1,shoplifting,23,0.7155383508334311
2023,NV,2023-03-11,-1,theft_from_building,6,0.18666217847828637
2023,NV,2023-03-11,-1,theft_from_motor_vehicle,28,0.8710901662320031
2023,NV,2023-03-12,0,burglary,28,0.8710901662320031
2023,NV,2023-03-12,0,motor_vehicle_theft,41,1.2755248862682902
2023,NV,2023-03-12,0,robbery,8,0.24888290463771515
2023,NV,2023-03-12,0,shoplifting,7,0.21777254155800077
2023,NV,2023-03-12,0,theft_from_building,7,0.21777254155800077
2023,NV,2023-03-12,0,theft_from_motor_vehicle,26,0.8088694400725742
2023,NV,2023-03-13,1,burglary,36,1.1199730708697182
2023,NV,2023-03-13,1,motor_vehicle_theft,60,1.8666217847828637
2023,NV,2023-03-13,1,robbery,5,0.15555181539857196
2023,NV,2023-03-13,1,shoplifting,19,0.5910968985145735
2023,NV,2023-03-13,1,theft_from_building,10,0.3111036307971439
2023,NV,2023-03-13,1,theft_from_motor_vehicle,39,1.2133041601088614
2023,NV,2023-03-14,2,burglary,29,0.9022005293117175
2023,NV,2023-03-14,2,motor_vehicle_theft,46,1.4310767016668622
2023,NV,2023-03-14,2,robbery,9,0.27999326771742955
2023,NV,2023-03-14,2,shoplifting,17,0.5288761723551446
2023,NV,2023-03-14,2,theft_from_building,7,0.21777254155800077
2023,NV,2023-03-14,2,theft_from_motor_vehicle,33,1.026641981630575
2023,NV,2023-03-15,3,burglary,30,0.9333108923914318
2023,NV,2023-03-15,3,motor_vehicle_theft,49,1.5244077909060052
2023,NV,2023-03-15,3,robbery,6,0.18666217847828637
2023,NV,2023-03-15,3,shoplifting,15,0.4666554461957159
2023,NV,2023-03-15,3,theft_from_building,9,0.27999326771742955
2023,NV,2023-03-15,3,theft_from_motor_vehicle,34,1.0577523447102892
2023,NV,2023-03-16,4,burglary,31,0.9644212554711461
2023,NV,2023-03-16,4,motor_vehicle_theft,41,1.2755248862682902
2023,NV,2023-03-16,4,robbery,4,0.12444145231885757
2023,NV,2023-03-16,4,shoplifting,16,0.4977658092754303
2023,NV,2023-03-16,4,theft_from_building,6,0.18666217847828637
2023,NV,2023-03-16,4,theft_from_motor_vehicle,37,1.1510834339494325
2023,NV,2023-03-17,5,burglary,43,1.337745612427719
2023,NV,2023-03-17,5,motor_vehicle_theft,44,1.3688559755074334
2023,NV,2023-03-17,5,robbery,4,0.12444145231885757
2023,NV,2023-03-17,5,shoplifting,23,0.7155383508334311
2023,NV,2023-03-17,5,theft_from_building,7,0.21777254155800077
2023,NV,2023-03-17,5,theft_from_motor_vehicle,30,0.9333108923914318
2023,NV,2023-03-18,6,burglary,21,0.6533176246740023
2023,NV,2023-03-18,6,motor_vehicle_theft,47,1.4621870647465764
2023,NV,2023-03-18,6,robbery,6,0.18666217847828637
2023,NV,2023-03-18,6,shoplifting,8,0.24888290463771515
2023,NV,2023-03-18,6,theft_from_building,10,0.3111036307971439
2023,NV,2023-03-18,6,theft_from_motor_vehicle,36,1.1199730708697182
2023,NV,2023-03-19,7,burglary,20,0.6222072615942879
2023,NV,2023-03-19,7,motor_vehicle_theft,45,1.3999663385871477
2023,NV,2023-03-19,7,robbery,5,0.15555181539857196
2023,NV,2023-03-19,7,shoplifting,17,0.5288761723551446
2023,NV,2023-03-19,7,theft_from_building,1,0.031110363079714393
2023,NV,2023-03-19,7,theft_from_motor_vehicle,27,0.8399798031522887
2023,NV,2023-03-20,8,burglary,40,1.2444145231885757
2023,NV,2023-03-20,8,motor_vehicle_theft,56,1.7421803324640062
2023,NV,2023-03-20,8,robbery,7,0.21777254155800077
2023,NV,2023-03-20,8,shoplifting,22,0.6844279877537167
2023,NV,2023-03-20,8,theft_from_building,8,0.24888290463771515
2023,NV,2023-03-20,8,theft_from_motor_vehicle,38,1.182193797029147
2023,NV,2023-03-21,9,burglary,43,1.337745612427719
2023,NV,2023-03-21,9,motor_vehicle_theft,61,1.8977321478625782
2023,NV,2023-03-21,9,robbery,6,0.18666217847828637
2023,NV,2023-03-21,9,shoplifting,19,0.5910968985145735
2023,NV,2023-03-21,9,theft_from_building,12,0.37332435695657273
2023,NV,2023-03-21,9,theft_from_motor_vehicle,47,1.4621870647465764
2023,NV,2023-03-22,10,burglary,31,0.9644212554711461
2023,NV,2023-03-22,10,motor_vehicle_theft,53,1.648849243224863
2023,NV,2023-03-22,10,robbery,5,0.15555181539857196
2023,NV,2023-03-22,10,shoplifting,21,0.6533176246740023
2023,NV,2023-03-22,10,theft_from_building,7,0.21777254155800077
2023,NV,2023-03-22,10,theft_from_motor_vehicle,28,0.8710901662320031
2023,NV,2023-03-23,11,burglary,28,0.8710901662320031
2023,NV,2023-03-23,11,motor_vehicle_theft,66,2.05328396326115
2023,NV,2023-03-23,11,robbery,9,0.27999326771742955
2023,NV,2023-03-23,11,shoplifting,18,0.5599865354348591
2023,NV,2023-03-23,11,theft_from_building,10,0.3111036307971439
2023,NV,2023-03-23,11,theft_from_motor_vehicle,36,1.1199730708697182
2023,NV,2023-03-24,12,burglary,28,0.8710901662320031
2023,NV,2023-03-24,12,motor_vehicle_theft,76,2.364387594058294
2023,NV,2023-03-24,12,robbery,6,0.18666217847828637
2023,NV,2023-03-24,12,shoplifting,24,0.7466487139131455
2023,NV,2023-03-24,12,theft_from_building,7,0.21777254155800077
2023,NV,2023-03-24,12,theft_from_motor_vehicle,49,1.5244077909060052
2023,NV,2023-03-25,13,burglary,20,0.6222072615942879
2023,NV,2023-03-25,13,motor_vehicle_theft,49,1.5244077909060052
2023,NV,2023-03-25,13,robbery,7,0.21777254155800077
2023,NV,2023-03-25,13,shoplifting,26,0.8088694400725742
2023,NV,2023-03-25,13,theft_from_building,9,0.27999326771742955
2023,NV,2023-03-25,13,theft_from_motor_vehicle,26,0.8088694400725742
2023,NV,2023-03-26,14,burglary,26,0.8088694400725742
2023,NV,2023-03-26,14,motor_vehicle_theft,52,1.6177388801451484
2023,NV,2023-03-26,14,robbery,10,0.3111036307971439
2023,NV,2023-03-26,14,shoplifting,19,0.5910968985145735
2023,NV,2023-03-26,14,theft_from_building,5,0.15555181539857196
2023,NV,2023-03-26,14,theft_from_motor_vehicle,27,0.8399798031522887
2024,NV,2024-02-25,-14,burglary,23,0.7039091749052094
2024,NV,2024-02-25,-14,motor_vehicle_theft,54,1.6526563236904919
2024,NV,2024-02-25,-14,robbery,6,0.18362848041005464
2024,NV,2024-02-25,-14,shoplifting,36,1.1017708824603278
2024,NV,2024-02-25,-14,theft_from_building,4,0.12241898694003642
2024,NV,2024-02-25,-14,theft_from_motor_vehicle,32,0.9793518955202913
2024,NV,2024-02-26,-13,burglary,33,1.0099566422553006
2024,NV,2024-02-26,-13,motor_vehicle_theft,59,1.8056800573655374
2024,NV,2024-02-26,-13,robbery,5,0.15302373367504554
2024,NV,2024-02-26,-13,shoplifting,29,0.8875376553152641
2024,NV,2024-02-26,-13,theft_from_building,10,0.3060474673500911
2024,NV,2024-02-26,-13,theft_from_motor_vehicle,36,1.1017708824603278
2024,NV,2024-02-27,-12,burglary,38,1.162980375930346
2024,NV,2024-02-27,-12,motor_vehicle_theft,40,1.2241898694003643
2024,NV,2024-02-27,-12,robbery,9,0.27544272061508196
2024,NV,2024-02-27,-12,shoplifting,31,0.9487471487852823
2024,NV,2024-02-27,-12,theft_from_building,7,0.21423322714506374
2024,NV,2024-02-27,-12,theft_from_motor_vehicle,49,1.4996325900154461
2024,NV,2024-02-28,-11,burglary,31,0.9487471487852823
2024,NV,2024-02-28,-11,motor_vehicle_theft,41,1.2547946161353734
2024,NV,2024-02-28,-11,robbery,2,0.06120949347001821
2024,NV,2024-02-28,-11,shoplifting,23,0.7039091749052094
2024,NV,2024-02-28,-11,theft_from_building,4,0.12241898694003642
2024,NV,2024-02-28,-11,theft_from_motor_vehicle,29,0.8875376553152641
2024,NV,2024-02-29,-10,burglary,31,0.9487471487852823
2024,NV,2024-02-29,-10,motor_vehicle_theft,39,1.193585122665355
2024,NV,2024-02-29,-10,robbery,5,0.15302373367504554
2024,NV,2024-02-29,-10,shoplifting,24,0.7345139216402186
2024,NV,2024-02-29,-10,theft_from_building,10,0.3060474673500911
2024,NV,2024-02-29,-10,theft_from_motor_vehicle,31,0.9487471487852823
2024,NV,2024-03-01,-9,burglary,43,1.3160041096053916
2024,NV,2024-03-01,-9,motor_vehicle_theft,44,1.3466088563404008
2024,NV,2024-03-01,-9,robbery,8,0.24483797388007283
2024,NV,2024-03-01,-9,shoplifting,30,0.9181424020502731
2024,NV,2024-03-01,-9,theft_from_building,9,0.27544272061508196
2024,NV,2024-03-01,-9,theft_from_motor_vehicle,36,1.1017708824603278
2024,NV,2024-03-02,-8,burglary,25,0.7651186683752277
2024,NV,2024-03-02,-8,motor_vehicle_theft,32,0.9793518955202913
2024,NV,2024-03-02,-8,robbery,3,0.09181424020502732
2024,NV,2024-03-02,-8,shoplifting,44,1.3466088563404008
2024,NV,2024-03-02,-8,theft_from_building,5,0.15302373367504554
2024,NV,2024-03-02,-8,theft_from_motor_vehicle,17,0.5202806944951548
2024,NV,2024-03-03,-7,burglary,30,0.9181424020502731
2024,NV,2024-03-03,-7,motor_vehicle_theft,62,1.8974942975705646
2024,NV,2024-03-03,-7,robbery,6,0.18362848041005464
2024,NV,2024-03-03,-7,shoplifting,23,0.7039091749052094
2024,NV,2024-03-03,-7,theft_from_building,3,0.09181424020502732
2024,NV,2024-03-03,-7,theft_from_motor_vehicle,36,1.1017708824603278
2024,NV,2024-03-04,-6,burglary,31,0.9487471487852823
2024,NV,2024-03-04,-6,motor_vehicle_theft,43,1.3160041096053916
2024,NV,2024-03-04,-6,robbery,5,0.15302373367504554
2024,NV,2024-03-04,-6,shoplifting,32,0.9793518955202913
2024,NV,2024-03-04,-6,theft_from_building,1,0.030604746735009104
2024,NV,2024-03-04,-6,theft_from_motor_vehicle,44,1.3466088563404008
2024,NV,2024-03-05,-5,burglary,32,0.9793518955202913
2024,NV,2024-03-05,-5,motor_vehicle_theft,34,1.0405613889903096
2024,NV,2024-03-05,-5,robbery,9,0.27544272061508196
2024,NV,2024-03-05,-5,shoplifting,26,0.7957234151102367
2024,NV,2024-03-05,-5,theft_from_building,5,0.15302373367504554
2024,NV,2024-03-05,-5,theft_from_motor_vehicle,39,1.193585122665355
2024,NV,2024-03-06,-4,burglary,42,1.2853993628703826
2024,NV,2024-03-06,-4,motor_vehicle_theft,32,0.9793518955202913
2024,NV,2024-03-06,-4,robbery,5,0.15302373367504554
2024,NV,2024-03-06,-4,shoplifting,26,0.7957234151102367
2024,NV,2024-03-06,-4,theft_from_building,8,0.24483797388007283
2024,NV,2024-03-06,-4,theft_from_motor_vehicle,35,1.0711661357253188
2024,NV,2024-03-07,-3,burglary,33,1.0099566422553006
2024,NV,2024-03-07,-3,motor_vehicle_theft,31,0.9487471487852823
2024,NV,2024-03-07,-3,robbery,2,0.06120949347001821
2024,NV,2024-03-07,-3,shoplifting,23,0.7039091749052094
2024,NV,2024-03-07,-3,theft_from_building,3,0.09181424020502732
2024,NV,2024-03-07,-3,theft_from_motor_vehicle,25,0.7651186683752277
2024,NV,2024-03-08,-2,burglary,25,0.7651186683752277
2024,NV,2024-03-08,-2,motor_vehicle_theft,35,1.0711661357253188
2024,NV,2024-03-08,-2,robbery,4,0.12241898694003642
2024,NV,2024-03-08,-2,shoplifting,32,0.9793518955202913
2024,NV,2024-03-08,-2,theft_from_building,13,0.39786170755511835
2024,NV,2024-03-08,-2,theft_from_motor_vehicle,47,1.4384230965454279
2024,NV,2024-03-09,-1,burglary,20,0.6120949347001822
2024,NV,2024-03-09,-1,motor_vehicle_theft,25,0.7651186683752277
2024,NV,2024-03-09,-1,robbery,4,0.12241898694003642
2024,NV,2024-03-09,-1,shoplifting,25,0.7651186683752277
2024,NV,2024-03-09,-1,theft_from_building,5,0.15302373367504554
2024,NV,2024-03-09,-1,theft_from_motor_vehicle,18,0.5508854412301639
2024,NV,2024-03-10,0,burglary,23,0.7039091749052094
2024,NV,2024-03-10,0,motor_vehicle_theft,36,1.1017708824603278
2024,NV,2024-03-10,0,robbery,5,0.15302373367504554
2024,NV,2024-03-10,0,shoplifting,29,0.8875376553152641
2024,NV,2024-03-10,0,theft_from_building,6,0.18362848041005464
2024,NV,2024-03-10,0,theft_from_motor_vehicle,12,0.3672569608201093
2024,NV,2024-03-11,1,burglary,36,1.1017708824603278
2024,NV,2024-03-11,1,motor_vehicle_theft,38,1.162980375930346
2024,NV,2024-03-11,1,robbery,4,0.12241898694003642
2024,NV,2024-03-11,1,shoplifting,37,1.1323756291953369
2024,NV,2024-03-11,1,theft_from_building,8,0.24483797388007283
2024,NV,2024-03-11,1,theft_from_motor_vehicle,35,1.0711661357253188
2024,NV,2024-03-12,2,burglary,38,1.162980375930346
2024,NV,2024-03-12,2,motor_vehicle_theft,64,1.9587037910405827
2024,NV,2024-03-12,2,robbery,3,0.09181424020502732
2024,NV,2024-03-12,2,shoplifting,23,0.7039091749052094
2024,NV,2024-03-12,2,theft_from_building,8,0.24483797388007283
2024,NV,2024-03-12,2,theft_from_motor_vehicle,39,1.193585122665355
2024,NV,2024-03-13,3,burglary,32,0.9793518955202913
2024,NV,2024-03-13,3,motor_vehicle_theft,39,1.193585122665355
2024,NV,2024-03-13,3,robbery,5,0.15302373367504554
2024,NV,2024-03-13,3,shoplifting,40,1.2241898694003643
2024,NV,2024-03-13,3,theft_from_building,7,0.21423322714506374
2024,NV,2024-03-13,3,theft_from_motor_vehicle,23,0.7039091749052094
2024,NV,2024-03-14,4,burglary,40,1.2241898694003643
2024,NV,2024-03-14,4,motor_vehicle_theft,53,1.6220515769554826
2024,NV,2024-03-14,4,robbery,2,0.06120949347001821
2024,NV,2024-03-14,4,shoplifting,20,0.6120949347001822
2024,NV,2024-03-14,4,theft_from_building,4,0.12241898694003642
2024,NV,2024-03-14,4,theft_from_motor_vehicle,40,1.2241898694003643
2024,NV,2024-03-15,5,burglary,29,0.8875376553152641
2024,NV,2024-03-15,5,motor_vehicle_theft,59,1.8056800573655374
2024,NV,2024-03-15,5,robbery,6,0.18362848041005464
2024,NV,2024-03-15,5,shoplifting,29,0.8875376553152641
2024,NV,2024-03-15,5,theft_from_building,8,0.24483797388007283
2024,NV,2024-03-15,5,theft_from_motor_vehicle,27,0.8263281618452459
2024,NV,2024-03-16,6,burglary,31,0.9487471487852823
2024,NV,2024-03-16,6,motor_vehicle_theft,54,1.6526563236904919
2024,NV,2024-03-16,6,robbery,6,0.18362848041005464
2024,NV,2024-03-16,6,shoplifting,30,0.9181424020502731
2024,NV,2024-03-16,6,theft_from_building,5,0.15302373367504554
2024,NV,2024-03-16,6,theft_from_motor_vehicle,25,0.7651186683752277
2024,NV,2024-03-17,7,burglary,31,0.9487471487852823
2024,NV,2024-03-17,7,motor_vehicle_theft,40,1.2241898694003643
2024,NV,2024-03-17,7,robbery,10,0.3060474673500911
2024,NV,2024-03-17,7,shoplifting,38,1.162980375930346
2024,NV,2024-03-17,7,theft_from_building,4,0.12241898694003642
2024,NV,2024-03-17,7,theft_from_motor_vehicle,36,1.1017708824603278
2024,NV,2024-03-18,8,burglary,38,1.162980375930346
2024,NV,2024-03-18,8,motor_vehicle_theft,31,0.9487471487852823
2024,NV,2024-03-18,8,robbery,4,0.12241898694003642
2024,NV,2024-03-18,8,shoplifting,26,0.7957234151102367
2024,NV,2024-03-18,8,theft_from_building,11,0.3366522140851002
2024,NV,2024-03-18,8,theft_from_motor_vehicle,35,1.0711661357253188
2024,NV,2024-03-19,9,burglary,28,0.856932908580255
2024,NV,2024-03-19,9,motor_vehicle_theft,32,0.9793518955202913
2024,NV,2024-03-19,9,robbery,4,0.12241898694003642
2024,NV,2024-03-19,9,shoplifting,26,0.7957234151102367
2024,NV,2024-03-19,9,theft_from_building,8,0.24483797388007283
2024,NV,2024-03-19,9,theft_from_motor_vehicle,27,0.8263281618452459
2024,NV,2024-03-20,10,burglary,40,1.2241898694003643
2024,NV,2024-03-20,10,motor_vehicle_theft,44,1.3466088563404008
2024,NV,2024-03-20,10,robbery,4,0.12241898694003642
2024,NV,2024-03-20,10,shoplifting,46,1.4078183498104189
2024,NV,2024-03-20,10,theft_from_building,7,0.21423322714506374
2024,NV,2024-03-20,10,theft_from_motor_vehicle,35,1.0711661357253188
2024,NV,2024-03-21,11,burglary,34,1.0405613889903096
2024,NV,2024-03-21,11,motor_vehicle_theft,29,0.8875376553152641
2024,NV,2024-03-21,11,robbery,3,0.09181424020502732
2024,NV,2024-03-21,11,shoplifting,34,1.0405613889903096
2024,NV,2024-03-21,11,theft_from_building,9,0.27544272061508196
2024,NV,2024-03-21,11,theft_from_motor_vehicle,30,0.9181424020502731
2024,NV,2024-03-22,12,burglary,30,0.9181424020502731
2024,NV,2024-03-22,12,motor_vehicle_theft,38,1.162980375930346
2024,NV,2024-03-22,12,robbery,4,0.12241898694003642
2024,NV,2024-03-22,12,shoplifting,40,1.2241898694003643
2024,NV,2024-03-22,12,theft_from_building,5,0.15302373367504554
2024,NV,2024-03-22,12,theft_from_motor_vehicle,31,0.9487471487852823
2024,NV,2024-03-23,13,burglary,24,0.7345139216402186
2024,NV,2024-03-23,13,motor_vehicle_theft,40,1.2241898694003643
2024,NV,2024-03-23,13,robbery,2,0.06120949347001821
2024,NV,2024-03-23,13,shoplifting,37,1.1323756291953369
2024,NV,2024-03-23,13,theft_from_building,10,0.3060474673500911
2024,NV,2024-03-23,13,theft_from_motor_vehicle,31,0.9487471487852823
2024,NV,2024-03-24,14,burglary,23,0.7039091749052094
2024,NV,2024-03-24,14,motor_vehicle_theft,52,1.5914468302204734
2024,NV,2024-03-24,14,robbery,7,0.21423322714506374
2024,NV,2024-03-24,14,shoplifting,22,0.6733044281702004
2024,NV,2024-03-24,14,theft_from_building,5,0.15302373367504554
2024,NV,2024-03-24,14,theft_from_motor_vehicle,47,1.4384230965454279
