state,year,county_name,incident_date,crime_type,incident_count
CA,2024,TUOLUMNE,2024-03-06,burglary,1
CA,2024,TUOLUMNE,2024-03-08,burglary,1
CA,2024,TUOLUMNE,2024-03-09,motor_vehicle_theft,1
CA,2024,TUOLUMNE,2024-03-14,burglary,1
CA,2024,TUOLUMNE,2024-03-18,motor_vehicle_theft,1
CA,2024,TUOLUMNE,2024-03-20,burglary,1
CA,2024,TUOLUMNE,2024-03-31,burglary,2
CA,2024,TUOLUMNE,2024-04-04,motor_vehicle_theft,1
CA,2024,TUOLUMNE,2024-04-05,burglary,2
CA,2024,TUOLUMNE,2024-04-22,burglary,1
CA,2024,TUOLUMNE,2024-04-29,burglary,1
CA,2024,TUOLUMNE,2024-05-14,burglary,1
CA,2024,TUOLUMNE,2024-05-20,burglary,1
CA,2024,TUOLUMNE,2024-05-24,burglary,1
CA,2024,TUOLUMNE,2024-05-31,burglary,2
CA,2024,TUOLUMNE,2024-06-01,burglary,1
CA,2024,TUOLUMNE,2024-06-06,burglary,2
CA,2024,TUOLUMNE,2024-06-08,burglary,1
CA,2024,TUOLUMNE,2024-06-10,burglary,1
CA,2024,TUOLUMNE,2024-06-10,motor_vehicle_theft,1
CA,2024,TUOLUMNE,2024-06-13,burglary,1
CA,2024,TUOLUMNE,2024-06-18,burglary,1
CA,2024,TUOLUMNE,2024-06-19,burglary,1
CA,2024,TUOLUMNE,2024-06-28,burglary,1
CA,2024,TUOLUMNE,2024-07-01,burglary,2
CA,2024,TUOLUMNE,2024-07-07,burglary,1
CA,2024,TUOLUMNE,2024-07-17,motor_vehicle_theft,1
CA,2024,TUOLUMNE,2024-07-26,burglary,1
CA,2024,TUOLUMNE,2024-08-14,motor_vehicle_theft,1
CA,2024,TUOLUMNE,2024-08-20,burglary,1
CA,2024,TUOLUMNE,2024-09-02,burglary,1
CA,2024,TUOLUMNE,2024-09-03,burglary,1
CA,2024,TUOLUMNE,2024-09-03,motor_vehicle_theft,1
CA,2024,TUOLUMNE,2024-09-05,burglary,1
CA,2024,TUOLUMNE,2024-09-13,motor_vehicle_theft,1
CA,2024,TUOLUMNE,2024-09-26,burglary,1
CA,2024,TUOLUMNE,2024-10-10,burglary,1
CA,2024,TUOLUMNE,2024-10-11,burglary,1
CA,2024,TUOLUMNE,2024-10-13,burglary,1
CA,2024,TUOLUMNE,2024-10-18,burglary,2
CA,2024,TUOLUMNE,2024-10-24,burglary,1
CA,2024,TUOLUMNE,2024-10-25,burglary,2
CA,2024,TUOLUMNE,2024-10-27,burglary,1
CA,2024,TUOLUMNE,2024-10-29,burglary,1
CA,2024,TUOLUMNE,2024-10-31,burglary,1
CA,2024,TUOLUMNE,2024-11-02,burglary,1
CA,2024,TUOLUMNE,2024-11-04,burglary,1
CA,2024,TUOLUMNE,2024-11-27,burglary,1
CA,2024,TUOLUMNE,2024-12-05,burglary,2
CA,2024,TUOLUMNE,2024-12-06,burglary,1
CA,2024,TUOLUMNE,2024-12-15,burglary,1
CA,2024,TUOLUMNE,2024-12-23,burglary,3
CA,2024,TUOLUMNE,2024-12-25,burglary,1
CA,2024,TUOLUMNE,2024-12-30,burglary,1
CA,2024,TUOLUMNE,2024-12-31,burglary,1
CA,2024,VENTURA,2024-01-01,burglary,5
CA,2024,VENTURA,2024-01-01,motor_vehicle_theft,4
CA,2024,VENTURA,2024-01-02,burglary,3
CA,2024,VENTURA,2024-01-02,motor_vehicle_theft,3
CA,2024,VENTURA,2024-01-03,burglary,5
CA,2024,VENTURA,2024-01-03,motor_vehicle_theft,4
CA,2024,VENTURA,2024-01-04,burglary,3
CA,2024,VENTURA,2024-01-04,motor_vehicle_theft,3
CA,2024,VENTURA,2024-01-05,burglary,7
CA,2024,VENTURA,2024-01-05,motor_vehicle_theft,6
CA,2024,VENTURA,2024-01-06,burglary,2
CA,2024,VENTURA,2024-01-06,motor_vehicle_theft,6
CA,2024,VENTURA,2024-01-07,burglary,4
CA,2024,VENTURA,2024-01-07,motor_vehicle_theft,5
CA,2024,VENTURA,2024-01-08,burglary,2
CA,2024,VENTURA,2024-01-08,motor_vehicle_theft,1
CA,2024,VENTURA,2024-01-09,burglary,5
CA,2024,VENTURA,2024-01-09,motor_vehicle_theft,5
CA,2024,VENTURA,2024-01-10,burglary,3
CA,2024,VENTURA,2024-01-10,motor_vehicle_theft,1
CA,2024,VENTURA,2024-01-11,burglary,3
CA,2024,VENTURA,2024-01-11,motor_vehicle_theft,3
CA,2024,VENTURA,2024-01-12,burglary,7
CA,2024,VENTURA,2024-01-12,motor_vehicle_theft,2
CA,2024,VENTURA,2024-01-13,burglary,1
CA,2024,VENTURA,2024-01-13,motor_vehicle_theft,2
CA,2024,VENTURA,2024-01-14,burglary,3
CA,2024,VENTURA,2024-01-14,motor_vehicle_theft,3
CA,2024,VENTURA,2024-01-15,burglary,5
CA,2024,VENTURA,2024-01-15,motor_vehicle_theft,3
CA,2024,VENTURA,2024-01-16,burglary,3
CA,2024,VENTURA,2024-01-17,burglary,3
CA,2024,VENTURA,2024-01-17,motor_vehicle_theft,3
CA,2024,VENTURA,2024-01-18,burglary,3
CA,2024,VENTURA,2024-01-18,motor_vehicle_theft,1
CA,2024,VENTURA,2024-01-19,burglary,4
CA,2024,VENTURA,2024-01-19,motor_vehicle_theft,1
CA,2024,VENTURA,2024-01-21,burglary,1
CA,2024,VENTURA,2024-01-21,motor_vehicle_theft,3
CA,2024,VENTURA,2024-01-22,burglary,3
CA,2024,VENTURA,2024-01-22,motor_vehicle_theft,3
CA,2024,VENTURA,2024-01-23,burglary,3
CA,2024,VENTURA,2024-01-23,motor_vehicle_theft,3
CA,2024,VENTURA,2024-01-24,burglary,4
CA,2024,VENTURA,2024-01-24,motor_vehicle_theft,1
CA,2024,VENTURA,2024-01-25,burglary,4
CA,2024,VENTURA,2024-01-25,motor_vehicle_theft,5
CA,2024,VENTURA,2024-01-26,burglary,2
CA,2024,VENTURA,2024-01-26,motor_vehicle_theft,1
CA,2024,VENTURA,2024-01-27,burglary,5
CA,2024,VENTURA,2024-01-27,motor_vehicle_theft,2
CA,2024,VENTURA,2024-01-28,burglary,5
CA,2024,VENTURA,2024-01-28,motor_vehicle_theft,7
CA,2024,VENTURA,2024-01-29,burglary,2
CA,2024,VENTURA,2024-01-29,motor_vehicle_theft,4
CA,2024,VENTURA,2024-01-30,burglary,2
CA,2024,VENTURA,2024-01-30,motor_vehicle_theft,3
CA,2024,VENTURA,2024-01-31,burglary,5
CA,2024,VENTURA,2024-01-31,motor_vehicle_theft,3
CA,2024,VENTURA,2024-02-01,burglary,5
CA,2024,VENTURA,2024-02-01,motor_vehicle_theft,1
CA,2024,VENTURA,2024-02-02,burglary,7
CA,2024,VENTURA,2024-02-02,motor_vehicle_theft,1
CA,2024,VENTURA,2024-02-03,burglary,3
CA,2024,VENTURA,2024-02-03,motor_vehicle_theft,3
CA,2024,VENTURA,2024-02-04,burglary,8
CA,2024,VENTURA,2024-02-05,burglary,1
CA,2024,VENTURA,2024-02-05,motor_vehicle_theft,2
CA,2024,VENTURA,2024-02-06,burglary,2
CA,2024,VENTURA,2024-02-06,motor_vehicle_theft,1
CA,2024,VENTURA,2024-02-07,burglary,4
CA,2024,VENTURA,2024-02-07,motor_vehicle_theft,3
CA,2024,VENTURA,2024-02-08,burglary,2
CA,2024,VENTURA,2024-02-08,motor_vehicle_theft,2
CA,2024,VENTURA,2024-02-09,burglary,2
CA,2024,VENTURA,2024-02-09,motor_vehicle_theft,3
CA,2024,VENTURA,2024-02-10,burglary,6
CA,2024,VENTURA,2024-02-10,motor_vehicle_theft,5
CA,2024,VENTURA,2024-02-11,burglary,3
CA,2024,VENTURA,2024-02-11,motor_vehicle_theft,5
CA,2024,VENTURA,2024-02-12,burglary,5
CA,2024,VENTURA,2024-02-12,motor_vehicle_theft,4
CA,2024,VENTURA,2024-02-13,burglary,2
CA,2024,VENTURA,2024-02-13,motor_vehicle_theft,4
CA,2024,VENTURA,2024-02-14,burglary,4
CA,2024,VENTURA,2024-02-14,motor_vehicle_theft,5
CA,2024,VENTURA,2024-02-15,burglary,3
CA,2024,VENTURA,2024-02-15,motor_vehicle_theft,3
CA,2024,VENTURA,2024-02-16,burglary,3
CA,2024,VENTURA,2024-02-17,burglary,5
CA,2024,VENTURA,2024-02-17,motor_vehicle_theft,1
CA,2024,VENTURA,2024-02-18,burglary,8
CA,2024,VENTURA,2024-02-18,motor_vehicle_theft,5
CA,2024,VENTURA,2024-02-19,burglary,5
CA,2024,VENTURA,2024-02-19,motor_vehicle_theft,4
CA,2024,VENTURA,2024-02-20,burglary,2
CA,2024,VENTURA,2024-02-20,motor_vehicle_theft,5
CA,2024,VENTURA,2024-02-21,burglary,2
CA,2024,VENTURA,2024-02-21,motor_vehicle_theft,2
CA,2024,VENTURA,2024-02-22,burglary,5
CA,2024,VENTURA,2024-02-22,motor_vehicle_theft,2
CA,2024,VENTURA,2024-02-23,burglary,5
CA,2024,VENTURA,2024-02-23,motor_vehicle_theft,2
CA,2024,VENTURA,2024-02-24,motor_vehicle_theft,2
CA,2024,VENTURA,2024-02-25,burglary,1
CA,2024,VENTURA,2024-02-25,motor_vehicle_theft,2
CA,2024,VENTURA,2024-02-26,burglary,2
CA,2024,VENTURA,2024-02-26,motor_vehicle_theft,2
CA,2024,VENTURA,2024-02-27,burglary,4
CA,2024,VENTURA,2024-02-27,motor_vehicle_theft,1
CA,2024,VENTURA,2024-02-28,burglary,4
CA,2024,VENTURA,2024-02-28,motor_vehicle_theft,4
CA,2024,VENTURA,2024-02-29,burglary,6
CA,2024,VENTURA,2024-02-29,motor_vehicle_theft,3
CA,2024,VENTURA,2024-03-01,burglary,8
CA,2024,VENTURA,2024-03-01,motor_vehicle_theft,6
CA,2024,VENTURA,2024-03-02,burglary,1
CA,2024,VENTURA,2024-03-02,motor_vehicle_theft,8
CA,2024,VENTURA,2024-03-03,burglary,3
CA,2024,VENTURA,2024-03-03,motor_vehicle_theft,7
CA,2024,VENTURA,2024-03-04,burglary,4
CA,2024,VENTURA,2024-03-04,motor_vehicle_theft,5
CA,2024,VENTURA,2024-03-05,burglary,5
CA,2024,VENTURA,2024-03-05,motor_vehicle_theft,6
CA,2024,VENTURA,2024-03-06,burglary,3
CA,2024,VENTURA,2024-03-07,burglary,3
CA,2024,VENTURA,2024-03-07,motor_vehicle_theft,3
CA,2024,VENTURA,2024-03-08,burglary,2
CA,2024,VENTURA,2024-03-08,motor_vehicle_theft,3
CA,2024,VENTURA,2024-03-09,burglary,3
CA,2024,VENTURA,2024-03-09,motor_vehicle_theft,4
CA,2024,VENTURA,2024-03-10,burglary,3
CA,2024,VENTURA,2024-03-10,motor_vehicle_theft,1
CA,2024,VENTURA,2024-03-11,burglary,5
CA,2024,VENTURA,2024-03-11,motor_vehicle_theft,3
CA,2024,VENTURA,2024-03-12,motor_vehicle_theft,4
CA,2024,VENTURA,2024-03-13,burglary,5
CA,2024,VENTURA,2024-03-13,motor_vehicle_theft,2
CA,2024,VENTURA,2024-03-14,burglary,5
CA,2024,VENTURA,2024-03-14,motor_vehicle_theft,3
CA,2024,VENTURA,2024-03-15,burglary,1
CA,2024,VENTURA,2024-03-15,motor_vehicle_theft,7
CA,2024,VENTURA,2024-03-16,burglary,3
CA,2024,VENTURA,2024-03-16,motor_vehicle_theft,4
CA,2024,VENTURA,2024-03-17,burglary,3
CA,2024,VENTURA,2024-03-17,motor_vehicle_theft,2
CA,2024,VENTURA,2024-03-18,burglary,3
CA,2024,VENTURA,2024-03-18,motor_vehicle_theft,7
CA,2024,VENTURA,2024-03-19,burglary,1
CA,2024,VENTURA,2024-03-19,motor_vehicle_theft,5
CA,2024,VENTURA,2024-03-20,burglary,4
CA,2024,VENTURA,2024-03-20,motor_vehicle_theft,3
CA,2024,VENTURA,2024-03-21,burglary,4
CA,2024,VENTURA,2024-03-21,motor_vehicle_theft,1
CA,2024,VENTURA,2024-03-22,burglary,5
CA,2024,VENTURA,2024-03-22,motor_vehicle_theft,6
CA,2024,VENTURA,2024-03-23,burglary,2
CA,2024,VENTURA,2024-03-23,motor_vehicle_theft,9
CA,2024,VENTURA,2024-03-24,burglary,4
CA,2024,VENTURA,2024-03-24,motor_vehicle_theft,2
CA,2024,VENTURA,2024-03-25,burglary,4
CA,2024,VENTURA,2024-03-25,motor_vehicle_theft,3
CA,2024,VENTURA,2024-03-26,burglary,3
CA,2024,VENTURA,2024-03-27,burglary,2
CA,2024,VENTURA,2024-03-27,motor_vehicle_theft,5
CA,2024,VENTURA,2024-03-28,burglary,6
CA,2024,VENTURA,2024-03-28,motor_vehicle_theft,4
CA,2024,VENTURA,2024-03-29,burglary,2
CA,2024,VENTURA,2024-03-29,motor_vehicle_theft,1
CA,2024,VENTURA,2024-03-30,burglary,1
CA,2024,VENTURA,2024-03-30,motor_vehicle_theft,1
CA,2024,VENTURA,2024-03-31,burglary,1
CA,2024,VENTURA,2024-03-31,motor_vehicle_theft,2
CA,2024,VENTURA,2024-04-01,burglary,6
CA,2024,VENTURA,2024-04-01,motor_vehicle_theft,9
CA,2024,VENTURA,2024-04-02,burglary,3
CA,2024,VENTURA,2024-04-02,motor_vehicle_theft,5
CA,2024,VENTURA,2024-04-03,burglary,2
CA,2024,VENTURA,2024-04-03,motor_vehicle_theft,1
CA,2024,VENTURA,2024-04-04,burglary,1
CA,2024,VENTURA,2024-04-05,burglary,4
CA,2024,VENTURA,2024-04-05,motor_vehicle_theft,3
CA,2024,VENTURA,2024-04-06,burglary,2
CA,2024,VENTURA,2024-04-06,motor_vehicle_theft,8
CA,2024,VENTURA,2024-04-07,burglary,1
CA,2024,VENTURA,2024-04-07,motor_vehicle_theft,2
CA,2024,VENTURA,2024-04-08,burglary,2
CA,2024,VENTURA,2024-04-08,motor_vehicle_theft,2
CA,2024,VENTURA,2024-04-09,burglary,4
CA,2024,VENTURA,2024-04-09,motor_vehicle_theft,1
CA,2024,VENTURA,2024-04-10,burglary,3
CA,2024,VENTURA,2024-04-10,motor_vehicle_theft,3
CA,2024,VENTURA,2024-04-11,burglary,2
CA,2024,VENTURA,2024-04-11,motor_vehicle_theft,2
CA,2024,VENTURA,2024-04-12,burglary,4
CA,2024,VENTURA,2024-04-12,motor_vehicle_theft,4
CA,2024,VENTURA,2024-04-13,burglary,6
CA,2024,VENTURA,2024-04-13,motor_vehicle_theft,4
CA,2024,VENTURA,2024-04-14,burglary,5
CA,2024,VENTURA,2024-04-14,motor_vehicle_theft,1
CA,2024,VENTURA,2024-04-15,burglary,4
CA,2024,VENTURA,2024-04-15,motor_vehicle_theft,1
CA,2024,VENTURA,2024-04-16,burglary,2
CA,2024,VENTURA,2024-04-16,motor_vehicle_theft,1
CA,2024,VENTURA,2024-04-17,burglary,3
CA,2024,VENTURA,2024-04-17,motor_vehicle_theft,1
CA,2024,VENTURA,2024-04-18,burglary,1
CA,2024,VENTURA,2024-04-18,motor_vehicle_theft,5
CA,2024,VENTURA,2024-04-19,burglary,7
CA,2024,VENTURA,2024-04-19,motor_vehicle_theft,1
CA,2024,VENTURA,2024-04-20,burglary,2
CA,2024,VENTURA,2024-04-20,motor_vehicle_theft,1
CA,2024,VENTURA,2024-04-21,burglary,4
CA,2024,VENTURA,2024-04-21,motor_vehicle_theft,4
CA,2024,VENTURA,2024-04-22,burglary,4
CA,2024,VENTURA,2024-04-22,motor_vehicle_theft,3
CA,2024,VENTURA,2024-04-23,burglary,6
CA,2024,VENTURA,2024-04-24,burglary,3
CA,2024,VENTURA,2024-04-24,motor_vehicle_theft,2
CA,2024,VENTURA,2024-04-25,burglary,7
CA,2024,VENTURA,2024-04-26,burglary,8
CA,2024,VENTURA,2024-04-26,motor_vehicle_theft,1
CA,2024,VENTURA,2024-04-27,burglary,5
CA,2024,VENTURA,2024-04-27,motor_vehicle_theft,5
CA,2024,VENTURA,2024-04-28,burglary,7
CA,2024,VENTURA,2024-04-28,motor_vehicle_theft,2
CA,2024,VENTURA,2024-04-29,burglary,5
CA,2024,VENTURA,2024-04-29,motor_vehicle_theft,2
CA,2024,VENTURA,2024-04-30,burglary,3
CA,2024,VENTURA,2024-04-30,motor_vehicle_theft,1
CA,2024,VENTURA,2024-05-01,burglary,3
CA,2024,VENTURA,2024-05-01,motor_vehicle_theft,4
CA,2024,VENTURA,2024-05-02,burglary,5
CA,2024,VENTURA,2024-05-02,motor_vehicle_theft,3
CA,2024,VENTURA,2024-05-03,burglary,2
CA,2024,VENTURA,2024-05-03,motor_vehicle_theft,1
CA,2024,VENTURA,2024-05-04,burglary,3
CA,2024,VENTURA,2024-05-04,motor_vehicle_theft,8
CA,2024,VENTURA,2024-05-05,burglary,3
CA,2024,VENTURA,2024-05-05,motor_vehicle_theft,2
CA,2024,VENTURA,2024-05-06,burglary,2
CA,2024,VENTURA,2024-05-06,motor_vehicle_theft,4
CA,2024,VENTURA,2024-05-07,burglary,2
CA,2024,VENTURA,2024-05-07,motor_vehicle_theft,1
CA,2024,VENTURA,2024-05-08,burglary,2
CA,2024,VENTURA,2024-05-08,motor_vehicle_theft,5
CA,2024,VENTURA,2024-05-09,burglary,1
CA,2024,VENTURA,2024-05-09,motor_vehicle_theft,2
CA,2024,VENTURA,2024-05-10,burglary,6
CA,2024,VENTURA,2024-05-10,motor_vehicle_theft,3
CA,2024,VENTURA,2024-05-11,burglary,4
CA,2024,VENTURA,2024-05-11,motor_vehicle_theft,2
CA,2024,VENTURA,2024-05-12,burglary,4
CA,2024,VENTURA,2024-05-12,motor_vehicle_theft,7
CA,2024,VENTURA,2024-05-13,burglary,1
CA,2024,VENTURA,2024-05-13,motor_vehicle_theft,4
CA,2024,VENTURA,2024-05-14,burglary,3
CA,2024,VENTURA,2024-05-14,motor_vehicle_theft,6
CA,2024,VENTURA,2024-05-15,burglary,5
CA,2024,VENTURA,2024-05-15,motor_vehicle_theft,3
CA,2024,VENTURA,2024-05-16,burglary,2
CA,2024,VENTURA,2024-05-16,motor_vehicle_theft,3
CA,2024,VENTURA,2024-05-17,burglary,1
CA,2024,VENTURA,2024-05-17,motor_vehicle_theft,4
CA,2024,VENTURA,2024-05-18,burglary,3
CA,2024,VENTURA,2024-05-18,motor_vehicle_theft,4
CA,2024,VENTURA,2024-05-19,burglary,1
CA,2024,VENTURA,2024-05-19,motor_vehicle_theft,2
CA,2024,VENTURA,2024-05-20,burglary,7
CA,2024,VENTURA,2024-05-20,motor_vehicle_theft,6
CA,2024,VENTURA,2024-05-21,burglary,3
CA,2024,VENTURA,2024-05-21,motor_vehicle_theft,2
CA,2024,VENTURA,2024-05-22,burglary,3
CA,2024,VENTURA,2024-05-22,motor_vehicle_theft,3
CA,2024,VENTURA,2024-05-23,burglary,3
CA,2024,VENTURA,2024-05-23,motor_vehicle_theft,2
CA,2024,VENTURA,2024-05-24,burglary,7
CA,2024,VENTURA,2024-05-24,motor_vehicle_theft,3
CA,2024,VENTURA,2024-05-25,burglary,7
CA,2024,VENTURA,2024-05-25,motor_vehicle_theft,4
CA,2024,VENTURA,2024-05-26,burglary,2
CA,2024,VENTURA,2024-05-26,motor_vehicle_theft,1
CA,2024,VENTURA,2024-05-27,motor_vehicle_theft,6
CA,2024,VENTURA,2024-05-28,burglary,4
CA,2024,VENTURA,2024-05-28,motor_vehicle_theft,2
CA,2024,VENTURA,2024-05-29,motor_vehicle_theft,2
CA,2024,VENTURA,2024-05-30,burglary,1
CA,2024,VENTURA,2024-05-30,motor_vehicle_theft,2
CA,2024,VENTURA,2024-05-31,burglary,3
CA,2024,VENTURA,2024-05-31,motor_vehicle_theft,2
CA,2024,VENTURA,2024-06-01,burglary,9
CA,2024,VENTURA,2024-06-01,motor_vehicle_theft,4
CA,2024,VENTURA,2024-06-02,burglary,5
CA,2024,VENTURA,2024-06-02,motor_vehicle_theft,5
CA,2024,VENTURA,2024-06-03,burglary,3
CA,2024,VENTURA,2024-06-03,motor_vehicle_theft,6
CA,2024,VENTURA,2024-06-04,burglary,2
CA,2024,VENTURA,2024-06-04,motor_vehicle_theft,2
CA,2024,VENTURA,2024-06-05,burglary,6
CA,2024,VENTURA,2024-06-05,motor_vehicle_theft,3
CA,2024,VENTURA,2024-06-06,burglary,3
CA,2024,VENTURA,2024-06-06,motor_vehicle_theft,3
CA,2024,VENTURA,2024-06-07,burglary,6
CA,2024,VENTURA,2024-06-07,motor_vehicle_theft,3
CA,2024,VENTURA,2024-06-08,burglary,6
CA,2024,VENTURA,2024-06-09,burglary,5
CA,2024,VENTURA,2024-06-09,motor_vehicle_theft,3
CA,2024,VENTURA,2024-06-10,burglary,3
CA,2024,VENTURA,2024-06-10,motor_vehicle_theft,1
CA,2024,VENTURA,2024-06-11,burglary,2
CA,2024,VENTURA,2024-06-11,motor_vehicle_theft,3
CA,2024,VENTURA,2024-06-12,burglary,4
CA,2024,VENTURA,2024-06-12,motor_vehicle_theft,3
CA,2024,VENTURA,2024-06-13,burglary,1
CA,2024,VENTURA,2024-06-13,motor_vehicle_theft,2
CA,2024,VENTURA,2024-06-14,burglary,4
CA,2024,VENTURA,2024-06-14,motor_vehicle_theft,5
CA,2024,VENTURA,2024-06-15,burglary,1
CA,2024,VENTURA,2024-06-15,motor_vehicle_theft,1
CA,2024,VENTURA,2024-06-16,burglary,1
CA,2024,VENTURA,2024-06-17,burglary,8
CA,2024,VENTURA,2024-06-17,motor_vehicle_theft,2
CA,2024,VENTURA,2024-06-18,burglary,5
CA,2024,VENTURA,2024-06-18,motor_vehicle_theft,3
CA,2024,VENTURA,2024-06-19,burglary,4
CA,2024,VENTURA,2024-06-19,motor_vehicle_theft,4
CA,2024,VENTURA,2024-06-20,burglary,4
CA,2024,VENTURA,2024-06-20,motor_vehicle_theft,2
CA,2024,VENTURA,2024-06-21,burglary,2
CA,2024,VENTURA,2024-06-21,motor_vehicle_theft,6
CA,2024,VENTURA,2024-06-22,burglary,7
CA,2024,VENTURA,2024-06-22,motor_vehicle_theft,4
CA,2024,VENTURA,2024-06-23,burglary,5
CA,2024,VENTURA,2024-06-23,motor_vehicle_theft,4
CA,2024,VENTURA,2024-06-24,burglary,4
CA,2024,VENTURA,2024-06-24,motor_vehicle_theft,6
CA,2024,VENTURA,2024-06-25,motor_vehicle_theft,2
CA,2024,VENTURA,2024-06-26,burglary,2
CA,2024,VENTURA,2024-06-26,motor_vehicle_theft,1
CA,2024,VENTURA,2024-06-27,burglary,6
CA,2024,VENTURA,2024-06-27,motor_vehicle_theft,3
CA,2024,VENTURA,2024-06-28,burglary,4
CA,2024,VENTURA,2024-06-28,motor_vehicle_theft,8
CA,2024,VENTURA,2024-06-29,burglary,4
CA,2024,VENTURA,2024-06-29,motor_vehicle_theft,5
CA,2024,VENTURA,2024-06-30,burglary,3
CA,2024,VENTURA,2024-06-30,motor_vehicle_theft,6
CA,2024,VENTURA,2024-07-01,burglary,4
CA,2024,VENTURA,2024-07-01,motor_vehicle_theft,8
CA,2024,VENTURA,2024-07-02,burglary,8
CA,2024,VENTURA,2024-07-02,motor_vehicle_theft,5
CA,2024,VENTURA,2024-07-03,burglary,4
CA,2024,VENTURA,2024-07-03,motor_vehicle_theft,5
CA,2024,VENTURA,2024-07-04,burglary,3
CA,2024,VENTURA,2024-07-04,motor_vehicle_theft,7
CA,2024,VENTURA,2024-07-05,burglary,4
CA,2024,VENTURA,2024-07-05,motor_vehicle_theft,2
CA,2024,VENTURA,2024-07-06,burglary,6
CA,2024,VENTURA,2024-07-06,motor_vehicle_theft,8
CA,2024,VENTURA,2024-07-07,burglary,2
CA,2024,VENTURA,2024-07-07,motor_vehicle_theft,6
CA,2024,VENTURA,2024-07-08,burglary,3
CA,2024,VENTURA,2024-07-08,motor_vehicle_theft,6
CA,2024,VENTURA,2024-07-09,burglary,2
CA,2024,VENTURA,2024-07-09,motor_vehicle_theft,6
CA,2024,VENTURA,2024-07-10,burglary,5
CA,2024,VENTURA,2024-07-10,motor_vehicle_theft,8
CA,2024,VENTURA,2024-07-11,burglary,6
CA,2024,VENTURA,2024-07-11,motor_vehicle_theft,7
CA,2024,VENTURA,2024-07-12,burglary,8
CA,2024,VENTURA,2024-07-12,motor_vehicle_theft,5
CA,2024,VENTURA,2024-07-13,burglary,5
CA,2024,VENTURA,2024-07-13,motor_vehicle_theft,5
CA,2024,VENTURA,2024-07-14,burglary,5
CA,2024,VENTURA,2024-07-14,motor_vehicle_theft,4
CA,2024,VENTURA,2024-07-15,burglary,4
CA,2024,VENTURA,2024-07-15,motor_vehicle_theft,7
CA,2024,VENTURA,2024-07-16,burglary,6
CA,2024,VENTURA,2024-07-16,motor_vehicle_theft,5
CA,2024,VENTURA,2024-07-17,burglary,4
CA,2024,VENTURA,2024-07-17,motor_vehicle_theft,3
CA,2024,VENTURA,2024-07-18,burglary,3
CA,2024,VENTURA,2024-07-18,motor_vehicle_theft,1
CA,2024,VENTURA,2024-07-19,burglary,8
CA,2024,VENTURA,2024-07-19,motor_vehicle_theft,7
CA,2024,VENTURA,2024-07-20,burglary,1
CA,2024,VENTURA,2024-07-20,motor_vehicle_theft,8
CA,2024,VENTURA,2024-07-21,burglary,2
CA,2024,VENTURA,2024-07-21,motor_vehicle_theft,3
CA,2024,VENTURA,2024-07-22,burglary,5
CA,2024,VENTURA,2024-07-22,motor_vehicle_theft,3
CA,2024,VENTURA,2024-07-23,burglary,6
CA,2024,VENTURA,2024-07-23,motor_vehicle_theft,6
CA,2024,VENTURA,2024-07-24,burglary,1
CA,2024,VENTURA,2024-07-24,motor_vehicle_theft,2
CA,2024,VENTURA,2024-07-25,burglary,5
CA,2024,VENTURA,2024-07-25,motor_vehicle_theft,3
CA,2024,VENTURA,2024-07-26,burglary,4
CA,2024,VENTURA,2024-07-26,motor_vehicle_theft,4
CA,2024,VENTURA,2024-07-27,burglary,5
CA,2024,VENTURA,2024-07-27,motor_vehicle_theft,4
CA,2024,VENTURA,2024-07-28,burglary,2
CA,2024,VENTURA,2024-07-28,motor_vehicle_theft,8
CA,2024,VENTURA,2024-07-29,burglary,5
CA,2024,VENTURA,2024-07-29,motor_vehicle_theft,9
CA,2024,VENTURA,2024-07-30,burglary,8
CA,2024,VENTURA,2024-07-30,motor_vehicle_theft,2
CA,2024,VENTURA,2024-07-31,burglary,5
CA,2024,VENTURA,2024-07-31,motor_vehicle_theft,4
CA,2024,VENTURA,2024-08-01,burglary,6
CA,2024,VENTURA,2024-08-01,motor_vehicle_theft,4
CA,2024,VENTURA,2024-08-02,burglary,6
CA,2024,VENTURA,2024-08-02,motor_vehicle_theft,6
CA,2024,VENTURA,2024-08-03,burglary,5
CA,2024,VENTURA,2024-08-03,motor_vehicle_theft,3
CA,2024,VENTURA,2024-08-04,burglary,1
CA,2024,VENTURA,2024-08-04,motor_vehicle_theft,6
CA,2024,VENTURA,2024-08-05,burglary,4
CA,2024,VENTURA,2024-08-05,motor_vehicle_theft,7
CA,2024,VENTURA,2024-08-06,burglary,3
CA,2024,VENTURA,2024-08-06,motor_vehicle_theft,3
CA,2024,VENTURA,2024-08-07,burglary,3
CA,2024,VENTURA,2024-08-07,motor_vehicle_theft,2
CA,2024,VENTURA,2024-08-08,burglary,2
CA,2024,VENTURA,2024-08-08,motor_vehicle_theft,15
CA,2024,VENTURA,2024-08-09,burglary,4
CA,2024,VENTURA,2024-08-09,motor_vehicle_theft,4
CA,2024,VENTURA,2024-08-10,burglary,5
CA,2024,VENTURA,2024-08-10,motor_vehicle_theft,5
CA,2024,VENTURA,2024-08-11,burglary,2
CA,2024,VENTURA,2024-08-11,motor_vehicle_theft,5
CA,2024,VENTURA,2024-08-12,burglary,3
CA,2024,VENTURA,2024-08-12,motor_vehicle_theft,5
CA,2024,VENTURA,2024-08-13,burglary,7
CA,2024,VENTURA,2024-08-13,motor_vehicle_theft,2
