date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,state,county_fips,county_name,timezone,proposal_excluded_az_county
2021-11-13,21.6,15.6,28.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-14,22.5,13.9,28.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-15,21.9,13.7,28.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-16,22.0,14.6,29.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-17,19.8,15.0,25.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-18,19.2,11.6,26.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-19,18.3,11.2,26.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-20,19.7,14.9,25.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-21,19.6,14.2,26.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-22,19.0,12.6,26.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-23,20.1,16.5,25.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-24,17.3,13.2,22.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-25,15.5,9.6,22.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-26,16.1,9.9,22.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-27,16.7,11.1,22.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-28,18.4,13.6,24.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-29,18.6,12.8,24.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-11-30,20.4,13.4,25.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-01,19.8,13.2,25.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-02,20.4,16.6,25.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-03,19.9,14.6,24.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-04,18.6,14.6,23.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-05,16.9,10.1,23.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-06,17.7,10.8,24.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-07,16.8,10.8,25.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-08,16.7,12.1,22.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-09,15.5,9.9,21.8,2.7,AZ,04021,PINAL,America/Phoenix,False
2021-12-10,12.6,9.4,15.2,2.5,AZ,04021,PINAL,America/Phoenix,False
2021-12-11,10.8,5.3,16.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-12,12.7,7.7,19.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-13,15.1,7.9,22.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-14,15.8,11.4,21.2,0.3,AZ,04021,PINAL,America/Phoenix,False
2021-12-15,9.9,5.9,14.4,0.7,AZ,04021,PINAL,America/Phoenix,False
2021-12-16,9.0,5.2,14.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-17,9.1,4.7,14.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-18,9.4,3.0,15.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-19,11.3,5.7,17.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-20,14.1,8.4,18.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-21,14.6,10.4,18.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-22,15.3,8.3,20.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-23,18.3,13.4,24.6,0.3,AZ,04021,PINAL,America/Phoenix,False
2021-12-24,14.9,12.2,18.0,15.4,AZ,04021,PINAL,America/Phoenix,False
2021-12-25,13.0,9.4,16.4,0.2,AZ,04021,PINAL,America/Phoenix,False
2021-12-26,12.9,9.4,16.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-27,10.4,6.9,14.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2021-12-28,9.5,5.5,14.4,0.4,AZ,04021,PINAL,America/Phoenix,False
2021-12-29,9.5,5.7,13.9,1.7,AZ,04021,PINAL,America/Phoenix,False
2021-12-30,10.3,5.8,15.4,0.1,AZ,04021,PINAL,America/Phoenix,False
2021-12-31,11.2,8.9,14.8,14.3,AZ,04021,PINAL,America/Phoenix,False
2022-01-01,8.2,2.8,10.9,1.1,AZ,04021,PINAL,America/Phoenix,False
2022-01-02,5.2,-0.4,11.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-03,8.0,4.2,14.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-04,10.1,4.9,16.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-05,11.3,6.9,16.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-06,12.6,5.2,17.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-07,12.7,6.3,20.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-08,13.6,8.9,19.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-09,13.5,7.4,20.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-10,13.2,6.0,20.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-11,13.3,8.1,20.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-12,13.6,7.2,20.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-13,14.5,6.6,20.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-14,15.7,11.6,21.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-15,12.8,5.6,20.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-16,13.0,6.7,20.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-17,15.8,10.2,21.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-18,14.8,10.9,19.1,0.1,AZ,04021,PINAL,America/Phoenix,False
2022-01-19,14.0,9.2,19.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-20,13.2,6.9,19.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-21,13.8,9.1,19.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-22,10.8,8.2,15.9,2.3,AZ,04021,PINAL,America/Phoenix,False
2022-01-23,12.3,5.8,18.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-24,12.9,6.6,19.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-25,13.1,7.4,19.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-26,10.8,4.5,17.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-27,10.8,3.7,17.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-28,12.4,5.7,19.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-01-29,13.4,6.8,20.2,0.1,AZ,04021,PINAL,America/Phoenix,False
2022-01-30,14.8,10.2,20.0,3.5,AZ,04021,PINAL,America/Phoenix,False
2022-01-31,14.0,6.3,20.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-01,14.0,8.6,19.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-02,10.5,6.9,12.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-03,6.3,1.5,11.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-04,7.4,-0.7,15.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-05,9.0,0.9,17.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-06,13.1,6.0,19.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-07,12.5,5.3,19.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-08,13.5,5.7,21.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-09,16.6,8.3,23.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-10,18.3,12.8,24.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-11,18.5,10.6,25.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-12,19.0,8.9,26.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-13,17.8,10.2,25.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-14,19.1,11.8,26.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-15,17.3,9.9,24.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-16,11.8,9.2,15.1,0.3,AZ,04021,PINAL,America/Phoenix,False
2022-02-17,11.2,5.6,16.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-18,13.4,7.9,19.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-19,15.9,8.6,23.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-20,18.4,11.0,25.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-21,14.4,10.0,19.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-22,13.3,8.1,19.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-23,8.5,4.2,10.9,7.6,AZ,04021,PINAL,America/Phoenix,False
2022-02-24,6.4,0.9,11.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-25,8.3,2.7,14.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-26,10.5,4.7,16.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-27,11.7,3.7,19.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-02-28,16.2,9.6,24.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-01,17.6,10.4,25.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-02,20.5,13.4,28.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-03,23.1,16.8,29.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-04,16.0,12.5,19.5,0.8,AZ,04021,PINAL,America/Phoenix,False
2022-03-05,14.1,7.9,20.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-06,10.3,5.0,15.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-07,12.0,6.2,18.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-08,11.0,4.2,16.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-09,13.9,5.9,20.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-10,14.4,6.6,20.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-11,11.9,5.0,18.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-12,14.9,5.1,23.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-13,18.6,9.2,25.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-14,20.0,12.6,25.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-15,22.2,15.0,28.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-16,22.0,14.9,27.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-17,19.3,12.9,24.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-18,20.7,12.8,26.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-19,21.6,14.9,28.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-20,17.8,14.3,20.5,0.3,AZ,04021,PINAL,America/Phoenix,False
2022-03-21,17.0,11.1,22.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-22,18.6,10.7,24.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-23,18.2,11.7,23.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-24,21.3,14.1,28.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-25,25.7,19.5,32.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-26,27.4,23.4,34.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-27,25.2,17.2,32.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-28,20.4,15.4,24.5,1.3,AZ,04021,PINAL,America/Phoenix,False
2022-03-29,15.2,11.4,19.5,8.4,AZ,04021,PINAL,America/Phoenix,False
2022-03-30,18.8,12.2,24.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-03-31,21.3,14.1,27.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-01,22.3,14.6,28.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-02,23.2,15.8,30.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-03,22.4,15.3,28.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-04,22.7,16.0,28.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-05,25.4,18.8,31.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-06,26.0,18.4,31.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-07,24.9,16.6,32.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-08,25.4,15.1,33.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-09,27.8,18.5,33.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-10,24.7,19.0,30.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-11,22.5,16.7,29.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-12,17.4,13.6,21.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-13,16.1,8.6,22.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-14,20.5,12.3,27.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-15,23.2,13.9,31.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-16,23.9,14.8,30.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-17,24.3,15.9,31.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-18,27.0,16.9,34.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-19,29.1,21.2,35.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-20,25.4,18.8,31.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-21,25.8,16.2,33.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-22,20.4,16.5,24.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-23,19.3,11.2,25.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-24,21.8,13.6,27.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-25,24.2,14.9,32.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-26,27.3,19.0,36.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-27,26.8,19.0,32.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-28,24.6,16.7,31.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-29,23.8,16.5,30.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-04-30,27.1,18.4,34.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-01,26.9,16.8,34.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-02,26.4,19.6,33.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-03,25.6,19.3,32.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-04,25.1,16.9,31.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-05,27.1,18.1,33.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-06,29.8,22.0,37.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-07,29.5,21.1,37.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-08,27.5,20.6,33.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-09,24.5,17.8,30.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-10,24.7,16.8,32.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-11,23.4,16.6,29.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-12,21.0,12.6,28.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-13,25.5,15.6,33.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-14,30.1,20.6,37.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-15,32.2,21.9,39.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-16,31.5,23.0,38.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-17,30.5,22.9,37.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-18,29.4,20.9,37.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-19,29.0,21.2,36.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-20,27.2,21.0,34.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-21,26.4,19.2,33.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-22,27.3,18.8,35.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-23,27.1,18.2,33.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-24,28.7,20.9,34.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-25,30.8,23.2,37.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-26,32.1,22.8,38.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-27,32.2,24.1,39.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-28,30.4,23.0,37.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-29,27.5,21.5,33.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-30,27.5,20.8,33.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-05-31,28.7,20.5,35.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-01,29.7,22.0,36.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-02,31.3,22.5,37.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-03,31.1,22.3,38.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-04,30.6,22.2,37.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-05,30.9,23.7,37.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-06,32.3,25.2,39.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-07,33.2,24.9,40.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-08,34.5,26.8,41.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-09,34.8,26.5,40.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-10,36.1,29.3,41.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-11,36.9,29.5,42.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-12,37.0,30.2,42.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-13,34.8,29.6,40.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-14,32.5,24.9,38.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-15,32.7,24.2,39.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-16,35.8,27.1,42.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-17,36.0,29.2,42.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-18,31.6,23.4,38.5,4.6,AZ,04021,PINAL,America/Phoenix,False
2022-06-19,30.2,23.3,36.5,0.3,AZ,04021,PINAL,America/Phoenix,False
2022-06-20,31.0,22.6,37.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-21,33.5,26.1,40.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-22,33.6,27.0,39.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-23,34.2,29.0,40.4,0.2,AZ,04021,PINAL,America/Phoenix,False
2022-06-24,33.9,26.7,39.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-25,34.0,25.9,40.1,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-26,31.9,25.7,37.8,3.6,AZ,04021,PINAL,America/Phoenix,False
2022-06-27,31.1,24.6,37.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-28,34.2,28.1,39.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-06-29,33.4,26.8,39.5,4.5,AZ,04021,PINAL,America/Phoenix,False
2022-06-30,32.6,26.9,39.5,2.4,AZ,04021,PINAL,America/Phoenix,False
2022-07-01,33.0,25.0,40.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-02,33.1,28.0,38.8,0.1,AZ,04021,PINAL,America/Phoenix,False
2022-07-03,33.9,27.5,40.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-04,31.9,26.0,38.3,2.4,AZ,04021,PINAL,America/Phoenix,False
2022-07-05,32.5,24.9,39.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-06,32.8,25.4,39.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-07,33.3,25.5,39.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-08,35.4,28.5,41.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-09,36.9,29.1,42.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-10,36.6,28.9,42.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-11,38.3,32.2,43.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-12,37.4,31.0,42.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-13,36.6,30.6,42.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-14,36.1,31.3,41.2,0.5,AZ,04021,PINAL,America/Phoenix,False
2022-07-15,36.2,29.1,41.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-16,37.4,31.5,42.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-17,35.4,29.0,41.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-18,33.8,28.1,39.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-19,35.8,30.7,40.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-20,36.1,31.0,40.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-21,35.7,28.6,40.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-07-22,37.8,32.8,42.8,1.5,AZ,04021,PINAL,America/Phoenix,False
2022-07-23,33.2,25.5,39.0,9.3,AZ,04021,PINAL,America/Phoenix,False
2022-07-24,30.8,26.7,35.3,2.6,AZ,04021,PINAL,America/Phoenix,False
2022-07-25,28.1,25.3,31.1,11.6,AZ,04021,PINAL,America/Phoenix,False
2022-07-26,27.8,23.0,32.9,1.7,AZ,04021,PINAL,America/Phoenix,False
2022-07-27,28.6,22.4,34.8,7.2,AZ,04021,PINAL,America/Phoenix,False
2022-07-28,29.4,24.8,35.4,0.3,AZ,04021,PINAL,America/Phoenix,False
2022-07-29,29.1,24.0,33.2,3.7,AZ,04021,PINAL,America/Phoenix,False
2022-07-30,27.5,23.5,31.2,12.1,AZ,04021,PINAL,America/Phoenix,False
2022-07-31,29.4,24.5,35.9,1.2,AZ,04021,PINAL,America/Phoenix,False
2022-08-01,29.9,23.9,34.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-02,31.9,26.8,36.7,0.1,AZ,04021,PINAL,America/Phoenix,False
2022-08-03,32.2,27.4,38.2,2.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-04,27.9,21.6,31.8,3.6,AZ,04021,PINAL,America/Phoenix,False
2022-08-05,31.6,24.8,37.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-06,35.4,28.9,40.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-07,33.3,27.0,39.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-08,30.4,26.0,34.5,2.6,AZ,04021,PINAL,America/Phoenix,False
2022-08-09,29.4,24.0,35.8,2.9,AZ,04021,PINAL,America/Phoenix,False
2022-08-10,30.8,24.5,37.0,0.1,AZ,04021,PINAL,America/Phoenix,False
2022-08-11,32.3,26.3,38.8,0.8,AZ,04021,PINAL,America/Phoenix,False
2022-08-12,30.0,24.5,35.5,0.6,AZ,04021,PINAL,America/Phoenix,False
2022-08-13,30.4,25.0,37.2,2.9,AZ,04021,PINAL,America/Phoenix,False
2022-08-14,29.6,25.2,36.0,2.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-15,30.9,24.0,36.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-16,32.5,27.8,37.8,3.2,AZ,04021,PINAL,America/Phoenix,False
2022-08-17,32.5,27.9,38.8,1.2,AZ,04021,PINAL,America/Phoenix,False
2022-08-18,31.0,26.4,38.2,0.9,AZ,04021,PINAL,America/Phoenix,False
2022-08-19,27.2,24.2,30.8,9.6,AZ,04021,PINAL,America/Phoenix,False
2022-08-20,26.5,23.2,31.0,3.6,AZ,04021,PINAL,America/Phoenix,False
2022-08-21,26.8,22.7,31.5,4.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-22,29.0,23.1,34.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-23,30.2,25.0,36.8,9.6,AZ,04021,PINAL,America/Phoenix,False
2022-08-24,28.7,24.4,34.2,11.8,AZ,04021,PINAL,America/Phoenix,False
2022-08-25,28.6,24.9,32.2,0.7,AZ,04021,PINAL,America/Phoenix,False
2022-08-26,29.6,23.5,36.3,16.4,AZ,04021,PINAL,America/Phoenix,False
2022-08-27,31.1,25.2,37.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-28,31.9,26.1,36.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-29,33.5,27.1,38.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-30,35.5,29.1,40.9,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-08-31,34.8,28.5,40.4,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-01,34.3,27.8,39.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-02,33.5,26.9,39.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-03,33.5,27.4,39.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-04,34.3,28.2,40.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-05,34.9,27.6,41.6,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-06,35.0,28.6,41.5,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-07,32.4,25.6,39.8,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-08,31.5,26.4,37.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-09,28.2,23.5,34.2,21.9,AZ,04021,PINAL,America/Phoenix,False
2022-09-10,26.7,20.7,33.2,4.8,AZ,04021,PINAL,America/Phoenix,False
2022-09-11,30.1,24.5,36.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-12,28.6,23.8,35.6,1.9,AZ,04021,PINAL,America/Phoenix,False
2022-09-13,28.1,21.5,34.7,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-14,28.9,22.4,35.2,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-15,29.2,22.5,35.3,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-16,29.6,23.5,35.0,0.0,AZ,04021,PINAL,America/Phoenix,False
2022-09-17,30.2,22.5,37.4,0.0,AZ,04021,PINAL,America/Phoenix,False
